体育频道,#genre#
洪江市综合,http://liveplay.rednet.cn/live/hongjiang_tv_ced5a7.m3u8

湖北频道,#genre#
湖北卫视,http://yfsl.vsd.gehua.net.cn/live/HuBeiHD_1200.m3u8
湖北卫视,http://60.213.134.68/tlivecloud-ipv6.ysp.cctv.cn/ysp/2000294502.m3u8
湖北卫视,http://39.135.138.59:18890/PLTV/88888910/224/3221225699/index.m3u8
湖北卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225699/index.m3u8
武汉综合,http://222.85.26.239/stream.appwuhan.com/1tzb/sd/live.m3u8
武汉新闻综合,http://live.hannews.com.cn/video/s10001-wuhannews/index.m3u8
武汉科技,http://222.85.26.239/stream.appwuhan.com/1tzb/sd/live.m3u8
武汉经济,http://222.85.26.239/stream.appwuhan.com/4tzb/sd/live.m3u8
武汉文体,http://222.85.26.239/stream.appwuhan.com/5tzb/sd/live.m3u8
武汉教育,http://222.85.26.239/stream.appwuhan.com/jyzb/sd/live.m3u8
武汉教育,http://video.hannews.com.cn/fs/livedit/901079eb984a1e95/c1babb44330257e7.m3u8
荆州新闻,http://jingzhou-live21.cjyun.org/10085/s10085-jingzhou-tv01.m3u8?auth_key=1672502399-0-0-ab2f43952f7fcf1b2da0c3372ec7e0e5
荆州垄上,http://jingzhou-live21.cjyun.org/10085/s10085-jingzhou-tv02.m3u8?auth_key=1672502399-0-0-a9eb4b69fedb8e6d352f38af4867984f
荆州公共,http://jingzhou-live21.cjyun.org/10085/s10085-jingzhou-tv03.m3u8?auth_key=1672502399-0-0-dd8f147fdd4d8fa5cf320242c32b4ecd
恩施综合,http://enshi-live21.cjyun.org/10070/s10070-eszh.m3u8?auth_key=1672502399-0-0-60521180e489ac8658a238bdf2e8119a
恩施文旅,http://enshi-live21.cjyun.org/10070/s10070-esgg.m3u8?auth_key=1672502399-0-0-050f5919fd23b093742c1d8aa5b13c63
宜昌综合,http://yichang-live21.cjyun.org/10091/10091-yczh.m3u8?auth_key=1672502399-0-0-c34eb27bb6364b174e0152f5a7cd7862
宜昌旅游生活,http://yichang-live21.cjyun.org/10091/s10091-ycly.m3u8?auth_key=1672502399-0-0-764e7b81e48e1213ac192382bdb4501c
十堰新闻,http://p8.vzan.com/slowlive/034028687228317362/live.m3u8m3u8
十堰公共,http://p8.vzan.com/slowlive/626006478246051465/live.m3u8
十堰经济旅游,http://p8.vzan.com/slowlive/701367497774448672/live.m3u8
潜江综合,http://hbqjdb.chinashadt.com:2035/live/3.stream/playlist.m3u8
潜江乡村,http://hbqjdb.chinashadt.com:2035/live/4.stream/playlist.m3u8
荆门综合,http://jingmen-live21.cjyun.org/10101/s10101-jmnews.m3u8?auth_key=1672502399-0-0-c9dc706da3efc39e5924b6871d7777ca
荆门教育频道,http://jingmen-live21.cjyun.org/10101/s10101-jmjytv.m3u8?auth_key=1672502399-0-0-60b4a66ddfcc942e855c11fb3a4c13dc
黄冈新闻频道,http://huanggang-live21.cjyun.org/10120/s10120-xwzh.m3u8?auth_key=1672502399-0-0-658b048e38ac7a094a7bca28bf712d53
黄冈公共频道,http://huanggang-live21.cjyun.org/10120/s10120-xwgg.m3u8?auth_key=1672502399-0-0-1810c76c7b12b2b5d853504e46920f66
恩施综合,http://enshi-live21.cjyun.org/10070/s10070-eszh.m3u8?auth_key=1672502399-0-0-60521180e489ac8658a238bdf2e8119a
恩施文旅,http://enshi-live21.cjyun.org/10070/s10070-esgg.m3u8?auth_key=1672502399-0-0-050f5919fd23b093742c1d8aa5b13c63
仙桃新闻综合,http://221.233.242.239:280/live/71/playlist.m3u8
仙桃生活文体,http://221.233.242.239:280/live/72/playlist.m3u8
鄂州新闻综合,http://ezhou-live21.cjyun.org/10098/s10098-EZ2T.m3u8?auth_key=1672502399-0-0-747ca6c91b0b202060f8856c1212e6f1
鄂州公共频道,http://ezhou-live21.cjyun.org/10098/s10098-EZ1T.m3u8?auth_key=1672502399-0-0-37e442dac5be05d19f5e8f06b3d2fd77
咸宁综合频道,http://xianning-live21.cjyun.org/10140/s10140-XNTV-1.m3u8?auth_key=1672502399-0-0-a2bf92071e2d1574740c81336115a9a7
咸宁经济频道,http://xianning-live21.cjyun.org/10140/s10140-XNGG.m3u8?auth_key=1672502399-0-0-1ec275fddf5b7dce126a0cf1d1a97f85
利川新闻综合,http://lichuan-live21.cjyun.org/10093/s10093-lczh.m3u8?auth_key=1672502399-0-0-f207596099dd52263c0839cbf33ce792
长阳综合频道,http://changyang-live21.cjyun.org/10114/s10114-cy1t.m3u8?auth_key=1672502399-0-0-91794075e574af4b2d519913d272ec9d
兴山综合频道,http://xingshan-live21.cjyun.org/cjyun/s10108-xingshanTV01.m3u8?auth_key=1672502399-0-0-229b33b58adbfb54bb1b56660c904923
远安电视台,http://yuanan-live21.cjyun.org/10106/s10106-yatv.m3u8?auth_key=1672502399-0-0-f74548d3774bd13a90e4f1a62fdb65aa
宜都综合频道,http://yidushi-live21.cjyun.org/10092/s10092-yidushitv01.m3u8?auth_key=1672502399-0-0-3f71190f25051bf0ba272a960ba39793
秭归新闻综合,http://zigui-live21.cjyun.org/10111/s10111-ZGTV1.m3u8?auth_key=1672502399-0-0-17fadbf9472366a8dd59500f240acf37
枝江综合频道,http://zhijiang-live21.cjyun.org/10120/s10120-zjtv.m3u8?auth_key=1672502399-0-0-f83353fbbe0d14afcc290bf428217de2
咸丰新闻综合,http://xianfeng-live21.cjyun.org/10096/s10096-xftv1.m3u8?auth_key=1672502399-0-0-360388050a36653e6ce75944e6842202
大悟综合频道,http://yunshangdawu-live21.cjyun.org/10129/s10129-dwzhpd.m3u8?auth_key=1672502399-0-0-47035cb52f73fd4cee6266876ab7aa19
孝昌新闻党建,http://xiaochang-live21.cjyun.org/10128/s10128-xcxw.m3u8?auth_key=1672502399-0-0-720f18225520a83ba7ec795bbea95d0c
孝昌生活频道,http://xiaochang-live21.cjyun.org/10128/s10128-xcsh.m3u8?auth_key=1672502399-0-0-69b3682eb810b8d430b8a81bd9af8dcf
孝感综合,http://xiaogan-live21.cjyun.org/10139/s10139-xg.m3u8?auth_key=1672502399-0-0-5794062654aeaf404bcac09b0d00d10d
孝感生活,http://xiaogan-live21.cjyun.org/10139/s10139-shpd.m3u8?auth_key=1672502399-0-0-2abadc44953e921bf81fd7df772e68a1
应城新闻党建,http://yingcheng-live21.cjyun.org/10135/s10135-YCZH.m3u8?auth_key=1672502399-0-0-c3b7f39430b67a598cd4a4756fb4baf4
应城生活频道,http://yingcheng-live21.cjyun.org/10135/s10135-YCDJ.m3u8?auth_key=1672502399-0-0-2e283478ca59b5c2ca0af672782a2e09
红安综合,http://hongan-live21.cjyun.org/10063/s10063-HAZH.m3u8?auth_key=1672502399-0-0-3558e7aa827c96ae981416fd28530dae
麻城综合,http://119.36.30.199:8888/mctv1.m3u8
团风综合,http://tuanfeng-live21.cjyun.org/10113/s10113-tftv1.m3u8?auth_key=1672502399-0-0-6c1ae9d0b3e4e847cd5f55ea6a22cfe7
团风生活,http://tuanfeng-live21.cjyun.org/10113/s10113-tftv2.m3u8?auth_key=1672502399-0-0-ba7861372bc88129a83968cf82a25ed4
洪湖生活频道,http://honghu-live21.cjyun.org/10087/s10087-0823-HONGHUFM01.m3u8?auth_key=1672502399-0-0-69ddd1da2207155680ab702668a87438
江陵综合,http://jiangling-live21.cjyun.org/10090/s10090-jltv01.m3u8?auth_key=1672502399-0-0-0d227ce9c32f1f14f64bb3571f29a0a4
江陵经济生活,http://jiangling-live21.cjyun.org/10090/s10090-jltv02.m3u8?auth_key=1672502399-0-0-e85888284622c2b687cad07f883626cc
巴东综合,http://badong-live21.cjyun.org/10095/s10095-bdtv1.m3u8?auth_key=1672502399-0-0-fd35f4e44c5974d838a03d4165643e7d
大冶一套,http://dayeyun-live21.cjyun.org/10102/s10102-TC1T.m3u8?auth_key=1672502399-0-0-f426faae014df67e43edf64fdfc442e4
大冶二套,http://dayeyun-live21.cjyun.org/10102/s10102-TC2T.m3u8?auth_key=1672502399-0-0-82feca5525323bbfcd40ecd186084ca9
赤壁一套,http://chibi-live21.cjyun.org/10138/s10138-CBTV1.m3u8?auth_key=1672502399-0-0-7c31a89b27ffafb24fdc5e16d4762860
崇阳新闻综合,http://www.cyxw.cn:10500/hls/live.m3u8
通山综合,http://tongshan-live21.cjyun.org/10134/s10134-TONGSHAN-live.m3u8?auth_key=1672502399-0-0-1c5dd20491d71706ef4c65d20039e36f
鹤峰综合频道,http://hefeng-live21.cjyun.org/10100/s10100-hftv1.m3u8?auth_key=1672502399-0-0-eaafae2c07fcaa8a7bfef965a96f8967
广水新闻频道,http://guangshui-live21.cjyun.org/10146/s10146-GSXW.m3u8?auth_key=1672502399-0-0-7f24515155011ceda42510faddcba656
保康新闻综合,http://bktvplay.gdnewmedia.cc/live/bk_xwzh.m3u8
谷城综合频道,http://gucheng-live21.cjyun.org/10116/s10116-GCTV1.m3u8?auth_key=1672502399-0-0-1d5c2459459f94d38ba7f22246b1d18e
江夏新闻综合,http://59.175.226.142:280/gb28181/xwzh.m3u8
江夏经济生活,http://59.175.226.142:280/gb28181/jjsh.m3u8
郧阳新闻综合,http://58.19.198.159:2021/hls1.m3u8

江苏频道,#genre#
江苏卫视,https://live-hls.jstv.com/livezhuzhan/jsws.m3u8?upt=9525d28f2510710360
江苏卫视,http://60.213.134.68/tlivecloud-ipv6.ysp.cctv.cn/ysp/2000295603.m3u8
江苏城市,https://live-hls.jstv.com/livezhuzhan/jscs.m3u8?upt=9bc4860f2510710360
江苏城市,http://183.207.248.14/PLTV/4/224/3221225929/index.m3u8
江苏影视,https://live-hls.jstv.com/livezhuzhan/jsys.m3u8?upt=2012408f2510710360
江苏影视,http://lu1.cc/c/tv/sjtv/p/migu.php?id=jsys
江苏综艺,https://live-hls.jstv.com/livezhuzhan/jszy.m3u8?upt=c472cfa22510710360
江苏综艺,http://lu1.cc/c/tv/sjtv/p/migu.php?id=jszy
江苏体育,https://live-hls.jstv.com/livezhuzhan/jsty.m3u8?upt=7f5cca872510710360
江苏体育,http://lu1.cc/c/tv/sjtv/p/migu.php?id=jsty
江苏国际,https://live-hls.jstv.com/livezhuzhan/jsgj.m3u8?upt=624fbf672510710360
江苏国际,http://lu1.cc/c/tv/sjtv/p/migu.php?id=jsgj
江苏教育,https://live-hls.jstv.com/livezhuzhan/jsjy.m3u8?upt=cb7c273e2510710360
江苏教育,http://lu1.cc/c/tv/sjtv/p/migu.php?id=jsjy
江苏学习,https://live-hls.jstv.com/livezhuzhan/xxpd.m3u8?upt=44cf1c9c2510710360
优漫卡通,https://live-hls.jstv.com/livezhuzhan/ymkt.m3u8?upt=230be0e52510710360
优漫卡通,http://lu1.cc/c/tv/sjtv/p/migu.php?id=ymkt
优漫卡通,http://39.135.138.58:18890/PLTV/88888888/224/3221225665/index.m3u8
优漫卡通,http://39.135.138.58:18890/ysten-businessmobile/live/youmankaton/1.m3u8
江苏靓妆,https://live-hls.jstv.com/livezhuzhan/jslz.m3u8?upt=d9ac35c02510710360
江苏靓妆,http://39.134.115.191:8080/ysten.jx.chinamobile.com/PLTV/88888888/224/3221225509/2/index.m3u8?fmt=ts2hls
南京综合,http://live.nbs.cn/channels/njtv/xwzh/500k.m3u8
南京教科,http://live.nbs.cn/channels/njtv/jkpd/500k.m3u8
南京生活,http://live.nbs.cn/channels/njtv/shpd/500k.m3u8
南京娱乐,http://live.nbs.cn/channels/njtv/ylpd/500k.m3u8
南京少儿,http://live.nbs.cn/channels/njtv/sepd/500k.m3u8
南京十八,http://live.nbs.cn/channels/njtv/sbpd/500k.m3u8
南京信息,http://live.nbs.cn/channels/njtv/xxpd/500k.m3u8
无锡新闻,http://stream.thmz.com/wxtv1/sd/live.m3u8
无锡都市,http://stream.thmz.com/wxtv3/sd/live.m3u8
无锡娱乐,http://stream.thmz.com/wxtv2/sd/live.m3u8
无锡经济,http://stream.thmz.com/wxtv5/sd/live.m3u8
无锡生活,http://stream.thmz.com/wxtv4/sd/live.m3u8
苏州新闻综合,https://liveshowbak2.kan0512.com/norecord/ncsztv1_sd/playlist.m3u8
苏州社会经济,https://liveshowbak2.kan0512.com/norecord/ncsztv2_sd/playlist.m3u8
苏州文化生活,https://liveshowbak2.kan0512.com/norecord/ncsztv3_sd/playlist.m3u8
苏州生活资讯,https://liveshowbak2.kan0512.com/norecord/ncsztv5_sd/playlist.m3u8
苏州4k,http://liveshowbak2.kan0512.com/ksz-norecord/csztv4k_4k.m3u8
盐城新闻综合,http://stream.0515yc.cn/yctv1/playlist.m3u8
盐城法制生活,http://stream.0515yc.cn/yctv2/playlist.m3u8
盐城城市公共,http://stream.0515yc.cn/yctv3/playlist.m3u8
徐州综合,http://stream3.huaihai.tv/xwzh1t/sd/live.m3u8
徐州生活,http://183.207.248.9/PLTV/3/224/3221225947/index.m3u8
徐州文艺,http://183.207.248.16/PLTV/3/224/3221225949/index.m3u8
徐州公共,http://stream3.huaihai.tv/xz4t/sd/live.m3u8
连云港综合,http://lu1.cc/c/tv/sjtv/p/migu.php?id=lygzh
淮安新闻综合,http://live1.habctv.com/zhpdsl/sd/live.m3u8
淮安公共频道,http://live1.habctv.com/ggpdsl/sd/live.m3u8
淮安影院娱乐,http://live1.habctv.com/ysylsl/sd/live.m3u8
泰州综合,http://lu1.cc/c/tv/sjtv/p/migu.php?id=tzzh
宿迁综合,http://lu1.cc/c/tv/sjtv/p/migu.php?id=sqzh
无锡新闻综合,http://m.m3u8.wifiwx.com/live/wifiwx-239.m3u8
无锡新闻综合,http://stream.thmz.com/wxtv1/sd/live.m3u8
无锡娱乐,http://m.m3u8.wifiwx.com/live/wifiwx-243.m3u8
无锡娱乐,http://stream.thmz.com/wxtv2/sd/live.m3u8
无锡都市资讯,http://m.m3u8.wifiwx.com/live/wifiwx-240.m3u8
无锡都市资讯,http://stream.thmz.com/wxtv3/sd/live.m3u8
无锡生活,http://m.m3u8.wifiwx.com/live/wifiwx-244.m3u8
无锡生活,http://stream.thmz.com/wxtv4/sd/live.m3u8
无锡经济,http://m.m3u8.wifiwx.com/live/wifiwx-245.m3u8
无锡经济,http://stream.thmz.com/wxtv5/sd/live.m3u8
张家港新闻综合,http://3gvod.zjgonline.com.cn:1935/live/xinwenzonghe2/playlist.m3u8
张家港民生频道,http://3gvod.zjgonline.com.cn:1935/live/shehuishenghuo2/playlist.m3u8
滨海新闻综合,http://jsbh.chinashadt.com:2036/live/bh11.stream/playlist.m3u8
大丰公共频道,http://dafeng-tv-hls.cm.jstv.com/dafeng-tv/dafenget.m3u8
盐城综合,http://stream.0515yc.cn/yctv1/playlist.m3u8
盐城公共,http://stream.0515yc.cn/yctv3/playlist.m3u8
盐城法治,http://stream.0515yc.cn/yctv2/playlist.m3u8
镇江综合,http://lu1.cc/c/tv/sjtv/p/migu.php?id=zjzh
镇江民生,http://zjtv-wshls.homecdn.com/live/2aa16.m3u8
盐都综合频道,http://yandu-tv-hls.cm.jstv.com/yandu-tv/yanduzh.m3u8
如东新闻综合,http://rudong-tv-hls.cm.jstv.com/rudong-tv/rdxwzh.m3u8
江宁新闻频道,https://jiangning-tv-hls.cm.jstv.com/jiangning-tv/jnxwzh.m3u8
溧水新闻综合,http://live.lsrmw.cn/zhpd/sd/live.m3u8
溧水影院娱乐,http://live.lsrmw.cn/ysyl/sd/live.m3u8
铜山综合频道,http://stream.tstvxmt.com/tstv1/sd/live.m3u8
铜山三农频道,http://stream.tstvxmt.com/ts3/sd/live.m3u8
宜兴新闻频道,http://yixing-tv-ori-hls.jstv.com/yixing-tv-ori/yixing_xw.m3u8
宜兴紫砂频道,http://yixing-tv-ori-hls.jstv.com/yixing-tv-ori/yixing_zs.m3u8
淮阴综合频道,http://huaiyin-tv-hls.cm.jstv.com/huaiyin-tv/huaiyinf.m3u8
淮阴影院频道,http://huaiyin-tv-hls.cm.jstv.com/huaiyin-tv/hyys.m3u8
金湖新闻综合,http://jinhu-tv-hls.cm.jstv.com/jinhu-tv/jinhuzh.m3u8
金坛新闻频道,http://jintan-tv-ori-hls.jstv.com/jintan-tv-ori/jintan_xw.m3u8
武进新闻频道,https://live.wjyanghu.com/live/CH1.m3u8
武进生活频道,https://live.wjyanghu.com/live/CH2.m3u8
海安新闻综合,http://haian-tv-hls.cm.jstv.com/haian-tv/haaxwzh.m3u8
新沂新闻频道,http://live.xysrmt.cn/xwzh/sd/live.m3u8
泗洪新闻综合,http://sihong-tv-hls.cm.jstv.com/sihong-tv/sihongxinwenzonghe.m3u8
句容新闻综合,http://jrlive.jrntv.com/live/_definst_/jrxwzhs/playlist.m3u8
句容生活频道,http://jrlive.jrntv.com/live/_definst_/shenghuos/playlist.m3u8
句容影院频道,http://jrlive.jrntv.com/live/_definst_/yingshis/playlist.m3u8
句容党建频道,http://jrlive.jrntv.com/live/_definst_/dangjians/playlist.m3u8
常熟新闻频道,http://play-live.21cs.cn/tv_channel/cstv1.m3u8?auth_key=1592026485-f871ffb1e3b646d59dba799b1e6f3d61-0-53bbc432233cf87b39a6ec67a23981c3
常熟民生频道,http://play-live.21cs.cn/tv_channel/cstv2.m3u8?auth_key=1608898309-c151073d455d41568920a185f794ce70-0-24c93261a31cc28cf1ae2aced18ae008
睢宁综合频道,http://suining-tv-hls.cm.jstv.com/suining-tv/suiningzh.m3u8
睢宁生活教育,http://suining-tv-hls.cm.jstv.com/suining-tv/suiningsh.m3u8
睢宁三农频道,http://suining-tv-hls.cm.jstv.com/suining-tv/suiningsn.m3u8
睢宁资讯频道,http://suining-tv-hls.cm.jstv.com/suining-tv/suiningys.m3u8
姜堰新闻综合,https://jiangyan-tv-hls.cm.jstv.com/jiangyan-tv/jiangyanzh.m3u8
沭阳综合频道,http://shuyang-tv-hls.cm.jstv.com/shuyang-tv/shuyangzh.m3u8
扬中新闻频道,http://yangzhong-tv-hls.cm.jstv.com/yangzhong-tv/xwzh.m3u8
扬中党建民生,http://yangzhong-tv-hls.cm.jstv.com/yangzhong-tv/yzdj.m3u8
靖江新闻综合,http://visit.jjbctv.com:1935/live/xwzhpc/playlist.m3u8
靖江新闻综合,http://visit.jjbctv.com:1935/live/xwzhmb/playlist.m3u8
东海新闻频道,http://donghai-tv-hls.cm.jstv.com/donghai-tv/donghaixinwensp.m3u8
高邮综合频道,http://gaoyou-tv-hls.cm.jstv.com/gaoyou-tv/gaoyouxw.m3u8
仪征新闻综合,http://yizheng-tv-hls.cm.jstv.com/yizheng-tv/yzxwzh.m3u8
仪征生活频道,http://yizheng-tv-hls.cm.jstv.com/yizheng-tv/yzshsh.m3u8
贾汪新闻频道,http://jiawang-tv-hls.cm.jstv.com/jiawang-tv/jwxw.m3u8
贾汪旅游频道,http://jiawang-tv-hls.cm.jstv.com/jiawang-tv/jwly.m3u8
沛县新闻综合,http://peixian-tv-hls.cm.jstv.com/peixian-tv/pxzh.m3u8
泗阳综合频道,http://siyang-tv-hls.cm.jstv.com/siyang-tv/siyangzh.m3u8
泗阳资讯频道,http://siyang-tv-hls.cm.jstv.com/siyang-tv/siyangzx.m3u8
赣榆新闻综合,http://ganyu-tv-hls.cm.jstv.com/ganyu-tv/ganyutv.m3u8


北京频道,#genre#
北京卫视,http://yfsl.vsd.gehua.net.cn/live/BTV1HD_1200.m3u8
北京卫视,http://39.134.115.163:8080/PLTV/88888910/224/3221225673/index.m3u8
北京文艺,http://yfsl.vsd.gehua.net.cn/live/BTVwenyiHD_1200.m3u8
北京纪实,http://yfsl.vsd.gehua.net.cn/live/BTV3_800.m3u8
北京纪实,http://39.135.138.58:18890/PLTV/88888888/224/3221225676/index.m3u8
北京纪实,http://39.135.138.60:18890/PLTV/88888888/224/3221225675/index.m3u8
北京新闻,http://yfsl.vsd.gehua.net.cn/live/BTV9_800.m3u8
北京影视,http://yfsl.vsd.gehua.net.cn/live/BTV4_800.m3u8
北京财经,http://yfsl.vsd.gehua.net.cn/live/BTV5_800.m3u8
北京体育,http://yfsl.vsd.gehua.net.cn/live/ipcdn,BTVDongAoJiShi_800K_live.m3u8
北京生活,http://yfsl.vsd.gehua.net.cn/live/BTV7_800.m3u8
北京青年,http://yfsl.vsd.gehua.net.cn/live/BTV8_800.m3u8
清华TV,https://live.cic.tsinghua.edu.cn/hls/tsinghuatv.m3u8
卡酷少儿,http://yfsl.vsd.gehua.net.cn/live/BTV10HD_2000.m3u8
卡酷少儿,http://39.135.138.60:18890/PLTV/88888888/224/3221225677/index.m3u8
北京通州,http://pull.dayuntongzhou.com/live/tztv.m3u8
石景山,http://live.sjsrm.com/bjsjs/sd/live.m3u8
平谷电视台,http://yfsl.vsd.gehua.net.cn/live/ipcdn/PingGuQuXianXinWen/ipcdn,PingGuQuXianXinWen_2000K_live.m3u8
门头沟电视台,http://yfsl.vsd.gehua.net.cn/live/ipcdn/MenTouGouQuXianXinWen/ipcdn,MenTouGouQuXianXinWen_2000K_live.m3u8
大兴电视台,http://v2.91kds.cn/b9/polyv.m3u8?id=bjdxtv1&auth=rinimabi
每经AI,http://aitv.nbd.com.cn/live/aitv_live.m3u8
环球旅游,http://yfsl.vsd.gehua.net.cn/live/HuanQiuLvYou_2000.m3u8
房山无线频道,http://live.funhillrm.com/2/sd/live.m3u8
四海钓鱼,http://yfsl.vsd.gehua.net.cn/live/SiHaiDiaoYu_2000.m3u8

上海频道,#genre#
东方卫视,http://221.2.36.34:8888/newlive/live/hls/20/live.m3u8
东方卫视,http://39.184.224.99:9080/newlive/live/hls/19/live.m3u8
东方卫视,http://124.220.17.172/bestv.php?id=22
东方卫视,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226261/index.m3u8?
东方卫视,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226217/index.m3u8


东方影院,http://lu1.cc/c/tv/sjtv/sh/bst5g.php?id=dfys
东方影院,http://lu1.cc/c/tv/sjtv/p/migu.php?id=dfys
东方影院,http://m.a1.gs/p/migu.php?id=dfys
东方财经,http://lu1.cc/c/tv/sjtv/sh/ycxl.php?id=dfcj
上海新闻,http://lu1.cc/c/tv/sjtv/p/migu.php?id=shxwzh
上海都市,http://lu1.cc/c/tv/sjtv/p/migu.php?id=shds
上海教育,https://live2018.setv.sh.cn/setv/programme10_ud.m3u8?auth_key=4794048378-0-0-06e60dd476e18047abd3be7701993ee8
上海教育,http://183.207.255.188/live/program/live/setv/1300000/mnf.m3u8
上视外语,http://183.207.255.188/live/program/live/wypdhd/4000000/mnf.m3u8
纪实人文,http://183.207.255.188/live/program/live/jspdhd/4000000/mnf.m3u8
纪实人文,http://lu1.cc/c/tv/sjtv/sh/bst5g.php?id=shjsrw
嘉定电视台,https://pili-live-hls.wdit.com.cn/wditlive/15472c98517744b994e85c9c60cc93cf6a3b.m3u8
天水公共,http://stream.tstv.cn/tstc938Yn3ggpd/playlist.m3u8
崇明电视台,https://pili-live-hls.wdit.com.cn/wditlive/c038f4fafbdf4f97ba74c74ad67259b931ee.m3u8
金山电视台,http://live.mudu.tv/watch/4zbn2f.m3u8
魅力足球体育,http://183.207.255.188/live/program/live/mlyyhd/4000000/mnf.m3u8
欢笑剧场,http://183.207.255.188/live/program/live/hxjchd/4000000/mnf.m3u8
极速汽车体育,http://183.207.255.188/live/program/live/jsqchd/4000000/mnf.m3u8
动漫秀场,http://183.207.255.188/live/program/live/dmxchd/4000000/mnf.m3u8
哈哈炫动,http://183.207.255.188/live/program/live/hhxdhd/4000000/mnf.m3u8
全纪实,http://183.207.255.188/live/program/live/qjshd/4000000/mnf.m3u8
动漫秀场,http://183.207.255.188/live/program/live/dmxchd/4000000/mnf.m3u8
极品汽车,http://183.207.255.188/live/program/live/jsqchd/4000000/mnf.m3u8
生活时尚,http://183.207.255.188/live/program/live/shsshd/4000000/mnf.m3u8
都市剧场,http://183.207.255.188/live/program/live/dsjchd/4000000/mnf.m3u8
新视觉,http://183.207.255.188/live/program/live/xsjhd/4000000/mnf.m3u8
幸福彩,http://183.207.255.188/live/program/live/xfchd/4000000/mnf.m3u8
劲爆体育,http://140.207.241.2:8080/live/program/live/jbtyhd/4000000/mnf.m3u8
法治天地,http://183.207.255.188/live/program/live/fztd/1300000/mnf.m3u8
金色频道,http://183.207.255.188/live/program/live/jingsepd/1300000/mnf.m3u8
七彩戏剧,http://183.207.255.188/live/program/live/qcxj/1300000/mnf.m3u8

天津频道,#genre#
天津卫视,http://yfsl.vsd.gehua.net.cn/live/TianJinHD_1200.m3u8
天津卫视,http://121.51.249.6/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel28/index.m3u8
滨海新闻,http://traffic.jbh.tjbh.com/live/bhtv1/playlist.m3u8
滨海生活,http://traffic.jbh.tjbh.com/live/bhtv2/playlist.m3u8
宝坻电视台,https://hb2stream1.baoxinwen.com/d6387fc7a8836e78/6385068498053235715_1597997122.m3u8?auth_key=1893456000-0-0-93ea48b07ddd03f4904079b7659e81a4
宁河新闻,http://wshls.live.migucloud.com:80/live/RQXD0636_C0/playlist.m3u8
西青新闻,http://221.238.209.44:81/hls/live1.m3u8
武清电视台,https://tvpull.smartwq.cn/wqlive/convergencemedia/playlist.m3u8
津南电视台,http://play.jinnantv.top/live/JNTV1.m3u8

浙江频道,#genre#
浙江钱江都市,http://hw-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
浙江钱江都市,http://hw-m-l.cztv.com/channels/lantian/channel02/720p.m3u8
浙江钱江都市,http://hw-m-l.cztv.com/channels/lantian/channel02/360p.m3u8
浙江经济生活,http://hw-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江经济生活,http://hw-m-l.cztv.com/channels/lantian/channel03/720p.m3u8
浙江经济生活,http://hw-m-l.cztv.com/channels/lantian/channel03/360p.m3u8
浙江教科影院,http://hw-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
浙江教科影院,http://hw-m-l.cztv.com/channels/lantian/channel04/720p.m3u8
浙江教科影院,http://hw-m-l.cztv.com/channels/lantian/channel04/360p.m3u8
浙江民生休闲,http://hw-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
浙江民生休闲,http://hw-m-l.cztv.com/channels/lantian/channel06/720p.m3u8
浙江民生休闲,http://hw-m-l.cztv.com/channels/lantian/channel06/360p.m3u8
浙江影视,http://hw-m-l.cztv.com/channels/lantian/channel05/1080p.m3u8
浙江新闻,http://hw-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
浙江新闻,http://hw-m-l.cztv.com/channels/lantian/channel07/720p.m3u8
浙江新闻,http://hw-m-l.cztv.com/channels/lantian/channel07/360p.m3u8
浙江国际,http://hw-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
浙江国际,http://hw-m-l.cztv.com/channels/lantian/channel10/720p.m3u8
浙江国际,http://hw-m-l.cztv.com/channels/lantian/channel10/360p.m3u8
浙江少儿,http://hw-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
数码时代,http://hw-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
数码时代,http://hw-m-l.cztv.com/channels/lantian/channel12/720p.m3u8
数码时代,http://hw-m-l.cztv.com/channels/lantian/channel12/360p.m3u8
绍兴新闻综合,http://live.shaoxing.com.cn/video/s10001-sxhb/index.m3u8
绍兴新闻综合,http://live.shaoxing.com.cn/video/s10001-sxtv1/index.m3u8
绍兴文化影院,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8
金华新闻综合,http://live.plus.jinhua.com.cn/xwzh/playlist.m3u8
金华教育科技,http://live.plus.jinhua.com.cn/jykj/playlist.m3u8
金华公共频道,http://live.plus.jinhua.com.cn/jjsh/playlist.m3u8
金华都市农村,http://live2.plus.jinhua.com.cn/dsnc/playlist.m3u8
舟山新闻综合,http://live1.plus.wifizs.cn/xwzh/sd/live.m3u8
